ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;TIPO;TOTAL_ELEM
"17385";"Área Infantil";"101";"LOS CARMENES";"10";"LATINA";"OPERATIVO";"437444.159";"4472802.907";"ETRS89";40.40348853;-3.73720393;"CALLE";"GOTARRENDURA";"2";"28047";"CALLE SEPULVEDA C/ GOTARRENDURA, ASCENDIENTE 1: 101 · CÁRMEN";"20086923";"2006-06-21 00:00:00.0";"10121";"AE21";"INFANTIL";6
"17387";"Área Infantil";"107";"AGUILAS";"10";"LATINA";"OPERATIVO";"433814.086";"4470490.85";"ETRS89";40.38238006;-3.77973943;"AVENIDA";"LAS AGUILAS";"56";"28044";"C · CALLE GENERAL FANJUL 56 COLONIA SANTA MARGARITA , ASCENDIENTE";"11067486";"2004-12-16 00:00:00.0";"10123";"AE21";"INFANTIL";6
"17389";"Área Infantil";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435491.436";"4471282.656";"ETRS89";40.38964452;-3.76006034;"CALLE";"QUERO";"83";"28024";"PARQUE ALUCHE C/QUERO Nº83, ASCENDIENTE 1: 104 · ALUCHE";"11065373";"2005-11-08 00:00:00.0";"10127";"AE21";"INFANTIL";7
"17391";"Área Infantil";"103";"LUCERO";"10";"LATINA";"OPERATIVO";"436470.998";"4472268.203";"ETRS89";40.39859802;-3.74861809;"CALLE";"CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN";"11";"28047";"PARQUE CERRO DE LA MICA JUNTO AL CAMPO DE FÚTBOL, ASCENDIENTE 1: 103";"31012809";"2006-09-06 00:00:00.0";"10130";"AE21";"INFANTIL";7
"17393";"Área Infantil";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435623.011";"4470897.566";"ETRS89";40.38618565;-3.75847129;"CALLE";"VALMOJADO";"289";"28047";"CALLE VALMOJADO 289 POST. , ASCENDIENTE 1: 10";"11064827";"2007-05-16 00:00:00.0";"10134";"AE21";"INFANTIL";7
"17395";"Área Infantil";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435034.717";"4471517.553";"ETRS89";40.39172507;-3.76546505;"CALLE";"TEMBLEQUE";"142";"28024";"CALLE TEMBLEQUE 142 , ASCENDIENTE 1: 104 · AL";"11065594";"2007-04-11 00:00:00.0";"10136";"AE21";"INFANTIL";7
"17397";"Área Infantil";"102";"PUERTA DEL ANGEL";"10";"LATINA";"OPERATIVO";"438191.735";"4473529.702";"ETRS89";40.41009165;-3.72846521;"CALLE";"JAIME VERA";"50";"28011";"CALLE JAIME VERA 50 , ASCENDIENTE 1: 102 · PU";"11060413";"2007-04-26 00:00:00.0";"10138";"AE21";"INFANTIL";6
"17399";"Área Infantil";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"434943.555";"4471883.857";"ETRS89";40.39501776;-3.76657651;"CALLE";"ESCALONA";"90";"28024";"CALLE SESEÑA 0 C/ ESCALONA (CARREFOUR) ZONA 2, ASCENDIENTE 1: 104 · ALUCHE ,";"31051792";"2007-03-08 00:00:00.0";"10142";"AE21";"INFANTIL";7
"17400";"Área Infantil";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"435907.758";"4471699.654";"ETRS89";40.39343314;-3.75519747;"CALLE";"CAMARENA";"89";"28047";"CALLE CAMARENA 89 , ASCENDIENTE 1: 104 · ALUC";"11065056";"2009-06-20 00:00:00.0";"10143";"AE21";"INFANTIL";10
"17402";"Área Infantil";"107";"AGUILAS";"10";"LATINA";"OPERATIVO";"433542.409";"4470028.475";"ETRS89";40.37819319;-3.78289157;"CALLE";"MONROY";"20";"28044";"C · CALLE MONROY 20 , ASCENDIENTE 1: 107 · ÁGUILA";"11067542";"2008-03-20 00:00:00.0";"10145";"AE21";"INFANTIL";10
"17404";"Área Infantil";"103";"LUCERO";"10";"LATINA";"OPERATIVO";"436707.11";"4472223.088";"ETRS89";40.39820958;-3.74583151;"CALLE";"CUART DE POBLET";"13";"28047";"CALLE CUART DE POBLET 13, ASCENDIENTE 1: 103";"11063661";"2010-02-20 00:00:00.0";"10147";"AE21";"INFANTIL";8
"17406";"Área Infantil";"104";"ALUCHE";"10";"LATINA";"OPERATIVO";"434855.301";"4471673.93";"ETRS89";40.39311976;-3.76759487;"AVENIDA";"PADRE PIQUER";"23";"28024";"AVENIDA PADRE PIQUER 18 , ASCENDIENTE 1: 104";"31024670";"2010-06-25 00:00:00.0";"10149";"AE21";"INFANTIL";13
"17410";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435596.424";"4469381.166";"ETRS89";40.37252323;-3.75863126;"PLAZA";"MANUEL MATEO";"13";"28044";"PZ MANUEL MATEO, 000013";"31055166";"2003-01-01 00:00:00.0";"11002";"AE21";"INFANTIL";6
"17412";"Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438261.81";"4472258.24";"ETRS89";40.39864296;-3.72751605;"PASEO";"ERMITA DEL SANTO";"74B";"28019";"PASEO ERMITA DEL SANTO, 000074  B";"31048276";"2007-01-01 00:00:00.0";"11004";"AE21";"INFANTIL";7
"17414";"Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438021.957";"4472239.483";"ETRS89";40.39845617;-3.73034040;"PASEO";"ERMITA DEL SANTO";"79";"28019";"PASEO ERMITA DEL SANTO, 000079";"31044606";"2003-01-01 00:00:00.0";"11006";"AE21";"INFANTIL";6
"17416";"Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438404.024";"4472252.83";"ETRS89";40.39860475;-3.72583982;"PASEO";"ERMITA DEL SANTO";"74 B";"28019";"PASEO ERMITA DEL SANTO, 000074  B";"31048276";"2001-01-01 00:00:00.0";"11009";"AE21";"INFANTIL";7
"17418";"Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438471.101";"4472416.776";"ETRS89";40.40008661;-3.72506529;"PASEO";"ERMITA DEL SANTO";"74";"28019";"PASEO ERMITA DEL SANTO, 000074";"20047746";"2004-01-01 00:00:00.0";"11010";"AE21";"INFANTIL";3
"17420";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"437252.387";"4471248.475";"ETRS89";40.38947111;-3.73931055;"CALLE";"CONDOR";"3";"28025";"CÓNDOR, 000003";"11074203";"2006-01-01 00:00:00.0";"11017";"AE21";"INFANTIL";7
"17422";"Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"437821.712";"4471726.442";"ETRS89";40.39381954;-3.73264978;"PLAZA";"ROGER DE FLOR";"18";"28019";"PZ ROGER DE FLOR, 000018";"11073690";"2002-01-01 00:00:00.0";"11019";"AE21";"INFANTIL";8
"17415";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436928.902";"4470495.252";"ETRS89";40.38266131;-3.74304707;"CALLE";"NUESTRA SEÑORA DE LA LUZ";"11";"28025";"NUESTRA SEÑORA DE LA LUZ, 000011";"20168102";"1998-01-01 00:00:00.0";"11008";"AE21";"INFANTIL";4
"17419";"Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"437732.67";"4471721.08";"ETRS89";40.39376459;-3.73369836;"CALLE";"ROGER DE LAURIA";"1";"28019";"ROGER DE LAURIA, 000001";"20022458";"2003-01-01 00:00:00.0";"11013";"AE21";"INFANTIL";7
"17421";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"437168.212";"4471038.366";"ETRS89";40.38757201;-3.74028152;"CALLE";"HUMANITARIAS";"23";"28025";"HUMANITARIAS, 000023";"11074528";"2006-01-01 00:00:00.0";"11018";"AE21";"INFANTIL";6
"17424";"Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"437752.431";"4471716.161";"ETRS89";40.39372175;-3.73346505;"CALLE";"ROGER DE LAURIA";"1";"28019";"ROGER DE LAURIA, 000001";"20022458";"2003-01-01 00:00:00.0";"11020";"AE21";"INFANTIL";7
"17426";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"437848.475";"4470148.234";"ETRS89";40.37960431;-3.73218048;"CALLE";"CAMINO VIEJO DE LEGANES";"225";"28025";"CAMINO VIEJO DE LEGANÉS, 000225";"11078796";"2007-01-01 00:00:00.0";"11023";"AE21";"INFANTIL";8
"17428";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438091.867";"4469956.318";"ETRS89";40.37789356;-3.72929476;"CALLE";"VIA LUSITANA";"84B";"28025";"VÍA LUSITANA, 000084  B";"31009727";"2003-01-01 00:00:00.0";"11025";"AE21";"INFANTIL";7
"17430";"Área Infantil";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"438079.258";"4471149.161";"ETRS89";40.38863831;-3.72955921;"PLAZA";"GANDARA DE ORO";"3";"28019";"PZ GÁNDARA DE ORO, 000003";"11070439";"2006-01-01 00:00:00.0";"11027";"AE21";"INFANTIL";16
"17432";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438343.884";"4470765.8";"ETRS89";40.38520444;-3.72640449;"PLAZA";"SAN VICENTE DE PAUL";"5";"28025";"PZ SAN VICENTE DE PAUL, 000005";"11079239";"2003-01-01 00:00:00.0";"11029";"AE21";"INFANTIL";14
"17434";"Área Infantil";"115";"PUERTA BONITA";"11";"CARABANCHEL";"OPERATIVO";"437931.769";"4470655.048";"ETRS89";40.38417614;-3.73124868;"CALLE";"ALVAREZ ABELLAN";"26";"28025";"ÁLVAREZ ABELLÁN, 000026";"11076008";"2003-01-01 00:00:00.0";"11030";"AE21";"INFANTIL";6
"17436";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"437235.239";"4470762.552";"ETRS89";40.38509240;-3.73946470;"PASEO";"MARCELINO CAMACHO";"2";"28025";"PASEO MARCELINO CAMACHO, 000002";"11075326";"2004-01-01 00:00:00.0";"11032";"AE21";"INFANTIL";17
"17438";"Área Infantil";"115";"PUERTA BONITA";"11";"CARABANCHEL";"OPERATIVO";"437595.984";"4469761.173";"ETRS89";40.37609861;-3.73511684;"CALLE";"BESOLLA";"12";"28025";"BESOLLA, 000012";"31045995";"2007-02-12 00:00:00.0";"11039";"AE21";"INFANTIL";7
"17442";"Área Infantil";"115";"PUERTA BONITA";"11";"CARABANCHEL";"OPERATIVO";"436473.606";"4469950.54";"ETRS89";40.37771972;-3.74835622;"CALLE";"FEDERICO GRASES";"2";"28025";"FEDERICO GRASES, 000002";"11077155";"2003-01-01 00:00:00.0";"11042";"AE21";"INFANTIL";7
"17444";"Área Infantil";"115";"PUERTA BONITA";"11";"CARABANCHEL";"OPERATIVO";"436861.808";"4469427.713";"ETRS89";40.37303936;-3.74373169;"CALLE";"CHIRIVITA";"24";"28044";"CHIRIVITA, 000024";"20106344";"2003-01-01 00:00:00.0";"11044";"AE21";"INFANTIL";12
"17446";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436348.185";"4470209.785";"ETRS89";40.38004554;-3.74985949;"CALLE";"PINGÜINO";"2 B";"28047";"PINGÜINO, 000002  B";"31046264";"2003-01-01 00:00:00.0";"11046";"AE21";"INFANTIL";10
"17447";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436399.914";"4470186.972";"ETRS89";40.37984398;-3.74924786;"CALLE";"PINGÜINO";"2";"28047";"PINGÜINO, 000002";"20119387";"2003-01-01 00:00:00.0";"11047";"AE21";"INFANTIL";11
"17449";"Área Infantil";"115";"PUERTA BONITA";"11";"CARABANCHEL";"OPERATIVO";"436947.246";"4469707.717";"ETRS89";40.37556823;-3.74275305;"CALLE";"ALISEDA";"22";"28025";"ALISEDA, 000022";"31002569";"2003-01-01 00:00:00.0";"11049";"AE21";"INFANTIL";7
"17451";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"437908.981";"4469753.974";"ETRS89";40.37605714;-3.73142933;"CALLE";"VIA LUSITANA";"100";"28025";"VÍA LUSITANA, 000100";"20024892";"2003-01-01 00:00:00.0";"11050";"AE21";"INFANTIL";19
"17453";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"437914.728";"4469843.416";"ETRS89";40.37686330;-3.73137035;"PLAZA";"RENDICION DE BREDA";"7";"28025";"PZ RENDICIÓN DE BREDA, 000007";"11078747";"2004-01-01 00:00:00.0";"11052";"AE21";"INFANTIL";7
"17455";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438549.517";"4470504.213";"ETRS89";40.38286314;-3.72395676;"PLAZA";"COIMBRA";"8";"28025";"PZ COIMBRA, 000008";"11079359";"2003-01-01 00:00:00.0";"11054";"AE21";"INFANTIL";11
"17457";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438695.803";"4470410.83";"ETRS89";40.38203267;-3.72222449;"CALLE";"VIA LUSITANA";"3A";"28025";"VÍA LUSITANA, 000003  A";"31041453";"2003-01-01 00:00:00.0";"11056";"AE21";"INFANTIL";8
"17461";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438367.414";"4469950.607";"ETRS89";40.37786253;-3.72604844;"CALLE";"VIA LUSITANA";"70";"28025";"VÍA LUSITANA, 000070";"11078869";"2001-01-01 00:00:00.0";"11063";"AE21";"INFANTIL";13
"17465";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438639.059";"4469997.474";"ETRS89";40.37830478;-3.72285314;"CALLE";"VIA LUSITANA";"5";"28025";"VÍA LUSITANA, 000007";"31033739";"2003-01-01 00:00:00.0";"11072";"AE21";"INFANTIL";5
"17467";"Área Infantil";"111";"COMILLAS";"11";"CARABANCHEL";"OPERATIVO";"439290.158";"4471155.148";"ETRS89";40.38878137;-3.71529385;"CALLE";"GUADALETE";"11B";"28019";"GUADALETE, 000011  C";"11069677";"2004-01-01 00:00:00.0";"11078";"AE21";"INFANTIL";11
"17470";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436327.637";"4470391.533";"ETRS89";40.38168124;-3.75011970;"CALLE";"MONSEÑOR OSCAR ROMERO";"73";"28047";"MONSEÑOR ÓSCAR ROMERO, 000073";"11074921";"2003-01-01 00:00:00.0";"11081";"AE21";"INFANTIL";12
"17472";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438485.733";"4470602.601";"ETRS89";40.38374476;-3.72471766;"PLAZA";"SETUBAL";"15";"28025";"PZ SETÚBAL, 000015";"11079286";"2006-01-01 00:00:00.0";"11083";"AE21";"INFANTIL";9
"17474";"Área Infantil";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"438871.98";"4471064.997";"ETRS89";40.38793867;-3.72021187;"CALLE";"EUSEBIO MORAN";"22";"28019";"EUSEBIO MORÁN, 000022";"20086008";"2006-01-01 00:00:00.0";"11086";"AE21";"INFANTIL";10
"17476";"Área Infantil";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"438449.172";"4471213.845";"ETRS89";40.38924843;-3.72520742;"CALLE";"CAMINO VIEJO DE LEGANES";"71";"28019";"CAMINO VIEJO DE LEGANÉS, 000071";"11070293";"2003-01-01 00:00:00.0";"11088";"AE21";"INFANTIL";12
"17482";"Área Infantil";"111";"COMILLAS";"11";"CARABANCHEL";"OPERATIVO";"439929.641";"4471557.851";"ETRS89";40.39245548;-3.70779788;"CALLE";"PEDRO YAGÜE";"3";"28019";"PEDRO YAGÜE, 000003";"11069002";"2005-01-01 00:00:00.0";"11093";"AE21";"INFANTIL";5
"17484";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436193.684";"4469928.585";"ETRS89";40.37750055;-3.75165131;"CALLE";"JACOBINIA";"44";"28047";"JACOBINIA, 000044";"11075012";"2002-01-01 00:00:00.0";"11095";"AE21";"INFANTIL";10
"17486";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436304.828";"4469878.504";"ETRS89";40.37705791;-3.75033711;"CALLE";"JACOBINIA";"26";"28047";"JACOBINIA, 000026";"11075015";"2006-01-01 00:00:00.0";"11097";"AE21";"INFANTIL";7
"17490";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436038.541";"4469957.54";"ETRS89";40.37774950;-3.75348168;"CALLE";"JACOBINIA";"56";"28047";"JACOBINIA, 000056";"11074990";"2007-01-01 00:00:00.0";"11101";"AE21";"INFANTIL";11
"17492";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435763.888";"4469650.216";"ETRS89";40.37495987;-3.75668592;"CAMINO";"CRUCES";"8";"28044";"CMNO CRUCES, 000008";"20078476";"2003-01-01 00:00:00.0";"11104";"AE21";"INFANTIL";8
"17495";"Área Infantil";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"439189.713";"4471848.377";"ETRS89";40.39501899;-3.71654341;"CALLE";"VERDAD";"2";"28019";"VERDAD, 000002";"11071290";"1998-01-01 00:00:00.0";"11109";"AE21";"INFANTIL";19
"17497";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436294.891";"4470282.399";"ETRS89";40.38069561;-3.75049453;"CALLE";"CODORNIZ";"13";"28047";"CODORNIZ, 000013";"11074917";"2008-01-01 00:00:00.0";"11111";"AE21";"INFANTIL";7
"17499";"Área Infantil";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"438647.729";"4471601.781";"ETRS89";40.39275779;-3.72290551;"PLAZA";"CANTORIA";"2";"28019";"PZ CANTORÍA, 000002";"11071071";"1998-01-01 00:00:00.0";"11113";"AE21";"INFANTIL";7
"17501";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435993.922";"4469539.572";"ETRS89";40.37398084;-3.75396529;"CALLE";"AZCOITIA";"58";"28044";"AZCOITIA, 000058";"11077662";"2003-01-01 00:00:00.0";"11115";"AE21";"INFANTIL";7
"17503";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436424.931";"4470523.337";"ETRS89";40.38287601;-3.74898673;"CALLE";"FERNANDO DELGADO";"8";"28047";"FERNANDO DELGADO, 000008";"11074893";"2001-01-01 00:00:00.0";"11118";"AE21";"INFANTIL";8
"17505";"Área Infantil";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"438353.411";"4470973.218";"ETRS89";40.38707367;-3.72631232;"CALLE";"CAMINO VIEJO DE LEGANES";"101";"28019";"CAMINO VIEJO DE LEGANÉS, 000101";"11070329";"2001-01-01 00:00:00.0";"11121";"AE21";"INFANTIL";11
"17507";"Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438140.853";"4471808.17";"ETRS89";40.39457955;-3.72889756;"CALLE";"TULGA";"2";"28019";"TULGA, 000002";"31044438";"2007-01-01 00:00:00.0";"11123";"AE21";"INFANTIL";13
"17509";"Área Infantil";"115";"PUERTA BONITA";"11";"CARABANCHEL";"OPERATIVO";"437177.343";"4470521.589";"ETRS89";40.38291734;-3.74012299;"CALLE";"BLASON";"28";"28025";"BLASÓN, 000028";"20059226";"2003-01-01 00:00:00.0";"11125";"AE21";"INFANTIL";6
"17511";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"436341.294";"4469144.952";"ETRS89";40.37045253;-3.74983431;"CALLE";"GIRASOL";"6";"28044";"GIRASOL, 000006";"11078494";"2003-01-01 00:00:00.0";"11127";"AE21";"INFANTIL";6
"17513";"Área Infantil";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"438655.526";"4471615.1";"ETRS89";40.39287835;-3.72281493;"PLAZA";"CANTORIA";"2";"28019";"PZ CANTORÍA, 000002";"11071071";"2003-01-01 00:00:00.0";"11130";"AE21";"INFANTIL";8
"17515";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435830.869";"4469901.785";"ETRS89";40.37723127;-3.75592229;"AVENIDA";"POBLADOS";"74";"28044";"AVDA POBLADOS, 000074";"20092564";"2003-01-01 00:00:00.0";"11103";"AE21";"INFANTIL";6
"17518";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436073.584";"4470060.626";"ETRS89";40.37868083;-3.75307924;"CALLE";"PARQUE EUGENIA DE MONTIJO";"14";"28047";"PARQUE EUGENIA DE MONTIJO, 000014";"20119443";"2007-01-01 00:00:00.0";"11145";"AE21";"INFANTIL";15
"17520";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438413.672";"4469663.862";"ETRS89";40.37528281;-3.72547584;"CALLE";"CAZALEGAS";"5I";"28025";"CAZALEGAS, 000005  I";"31036337";"2003-01-01 00:00:00.0";"11147";"AE21";"INFANTIL";9
"17522";"Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"438215.889";"4472034.806";"ETRS89";40.39662676;-3.72803545;"CALLE";"GORRION";"2";"28019";"GORRIÓN, 000002";"11071667";"2003-01-01 00:00:00.0";"11150";"AE21";"INFANTIL";6
"17524";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435506.36";"4468675.261";"ETRS89";40.36615717;-3.75962066;"CALLE";"TORDESILLAS";"27";"28044";"TORDESILLAS, 000027";"20024570";"2004-01-01 00:00:00.0";"11153";"AE21";"INFANTIL";7
"17526";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435466.213";"4468031.3";"ETRS89";40.36035298;-3.76002832;"CALLE";"PATRIMONIO DE LA HUMANIDAD";"15";"28054";"PATRIMONIO DE LA HUMANIDAD, 000015";"31007098";"2004-01-01 00:00:00.0";"11155";"AE21";"INFANTIL";6
"17528";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435022.714";"4468081.934";"ETRS89";40.36077467;-3.76525623;"CALLE";"MORALES";"33";"28054";"MORALES, 000033";"31027097";"2004-01-01 00:00:00.0";"11157";"AE21";"INFANTIL";7
"17530";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435398.675";"4468405.18";"ETRS89";40.36371582;-3.76086153;"CALLE";"ARQUITECTURA DE TARRAGONA";"1";"28054";"ARQUITECTURA DE TARRAGONA, 000001";"31011191";"2004-01-01 00:00:00.0";"11160";"AE21";"INFANTIL";5
"17532";"Área Infantil";"113";"SAN ISIDRO";"11";"CARABANCHEL";"OPERATIVO";"437982.684";"4471502.096";"ETRS89";40.39181053;-3.73073134;"CALLE";"ANADE";"10";"28019";"ÁNADE, 000010";"11073227";"2006-01-01 00:00:00.0";"11162";"AE21";"INFANTIL";8
"17534";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"436543.005";"4469135.933";"ETRS89";40.37038666;-3.74745766;"CALLE";"ISABEL PATACON";"7";"28044";"ISABEL PATACÓN, 000007";"31065418";"2007-01-01 00:00:00.0";"11164";"AE21";"INFANTIL";7
"17536";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"436744.94";"4468687.585";"ETRS89";40.36636308;-3.74503479;"CALLE";"SOUS DE PLATA";"63";"28054";"SOUS DE PLATA, 000063";"31010916";"2004-01-01 00:00:00.0";"11166";"AE21";"INFANTIL";13
"17538";"Área Infantil";"112";"OPAÑEL";"11";"CARABANCHEL";"OPERATIVO";"438060.005";"4471056.891";"ETRS89";40.38780567;-3.72977707;"AVENIDA";"OPORTO";"102";"28019";"AVDA OPORTO, 000102";"11070344";"2003-01-01 00:00:00.0";"11168";"AE21";"INFANTIL";10
"17540";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"436572.073";"4468411.434";"ETRS89";40.36386225;-3.74704323;"CALLE";"FLORIN";"5";"28054";"FLORÍN, 000005";"31052798";"2004-01-01 00:00:00.0";"11170";"AE21";"INFANTIL";7
"17541";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"437184.906";"4469293.167";"ETRS89";40.37185172;-3.73991282;"CALLE";"ENRIQUE DE ORO";"1";"28054";"ENRIQUE DE ORO, 000001";"31012221";"2004-01-01 00:00:00.0";"11171";"AE21";"INFANTIL";11
"17543";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"437627.47";"4469302.397";"ETRS89";40.37196810;-3.73470108;"AVENIDA";"POBLADOS";"110";"28054";"AVDA POBLADOS, 000110";"31007161";"2004-01-01 00:00:00.0";"11173";"AE21";"INFANTIL";23
"17545";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"438280.391";"4469351.104";"ETRS89";40.37245548;-3.72701547;"CALLE";"CERILLERAS";"5";"28054";"CERILLERAS, 000005";"31033348";"2004-01-01 00:00:00.0";"11175";"AE21";"INFANTIL";15
"17547";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"437865.848";"4470011.907";"ETRS89";40.37837751;-3.73196254;"PLAZA";"ALCALDE BRELL";"6";"28025";"PZ ALCALDE BRELL, 000006";"11078700";"2003-01-01 00:00:00.0";"11178";"AE21";"INFANTIL";8
"17549";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436252.972";"4470095.93";"ETRS89";40.37901261;-3.75096968;"CALLE";"PINGÜINO";"7";"28047";"PINGÜINO, 000007";"11074970";"2007-01-01 00:00:00.0";"11181";"AE21";"INFANTIL";14
"17551";"Área Infantil";"114";"VISTA ALEGRE";"11";"CARABANCHEL";"OPERATIVO";"436219.408";"4470674.152";"ETRS89";40.38421891;-3.75142292;"CALLE";"OCAÑA";"62";"28047";"OCAÑA, 000062";"11064614";"2006-01-01 00:00:00.0";"11183";"AE21";"INFANTIL";9
"17553";"Área Infantil";"116";"BUENAVISTA";"11";"CARABANCHEL";"OPERATIVO";"435269.424";"4468994.636";"ETRS89";40.36901587;-3.76244353;"CALLE";"PARQUE DE DOÑANA";"12";"28054";"PARQUE DE DOÑANA, 000012";"31036381";"2004-01-01 00:00:00.0";"11187";"AE21";"INFANTIL";11
"17555";"Área Infantil";"115";"PUERTA BONITA";"11";"CARABANCHEL";"OPERATIVO";"437095.84";"4469853.472";"ETRS89";40.37689249;-3.74101716;"CALLE";"PIEDRAHITA";"34";"28025";"PIEDRAHITA, 000034";"31044604";"2002-01-01 00:00:00.0";"11189";"AE21";"INFANTIL";17
"17557";"Área Infantil";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438077.984";"4469550.839";"ETRS89";40.37423977;-3.72941890;"CALLE";"ANTONIO ROMERO";"18";"28025";"ANTONIO ROMERO, 000018";"31000977";"2006-01-01 00:00:00.0";"11192";"AE21";"INFANTIL";10
